date,event,fighter1,fighter1 - open,fighter1 - 48h,fighter1 - close,fighter2,fighter2 - open,fighter2 - 48h,fighter2 - close,winner
2022-03-26,UFC Fight Night 207,Max Griffin,2022-03-10 01:20:00 - price: +130,2022-03-24 19:59:00 - price: +205,2022-03-26 19:48:00 - price: +220,Neil Magny,2022-03-10 01:20:00 - price: -150,2022-03-24 19:59:00 - price: -252,2022-03-26 19:48:00 - price: -275,Neil Magny
2022-03-26,UFC Fight Night 207,Curtis Blaydes,2022-03-10 01:18:00 - price: -300,2022-03-24 21:40:00 - price: -420,2022-03-26 21:53:00 - price: -508,Chris Daukaus,2022-03-10 01:18:00 - price: +250,2022-03-24 21:40:00 - price: +323,2022-03-26 21:53:00 - price: +378,Curtis Blaydes
2022-03-19,UFC Fight Night 205,Cody Durden,2022-02-28 18:12:00 - price: +155,2022-03-17 13:32:00 - price: +285,2022-03-19 13:42:00 - price: +386,Muhammad Mokaev,2022-02-28 18:12:00 - price: -180,2022-03-17 13:52:00 - price: -376,2022-03-19 13:42:00 - price: -529,Muhammad Mokaev
2022-03-19,UFC Fight Night 205,Shamil Abdurakhimov,2022-02-28 18:12:00 - price: +235,2022-03-17 15:16:00 - price: +247,2022-03-19 15:18:00 - price: +275,Sergei Pavlovich,2022-02-28 18:12:00 - price: -275,2022-03-17 15:16:00 - price: -314,2022-03-19 15:18:00 - price: -352,Sergei Pavlovich
2022-03-19,UFC Fight Night 205,Gunnar Nelson,2022-03-09 23:30:00 - price: -300,2022-03-17 17:16:00 - price: -505,2022-03-19 17:11:00 - price: -575,Takashi Sato,2022-03-09 23:30:00 - price: +250,2022-03-17 17:16:00 - price: +372,2022-03-19 17:11:00 - price: +415,Gunnar Nelson
2022-03-19,UFC Fight Night 205,Paul Craig,2022-02-23 11:04:00 - price: -158,2022-03-17 14:46:00 - price: +160,2022-03-19 15:00:00 - price: +166,Nikita Krylov,2022-02-23 11:04:00 - price: +134,2022-03-17 14:46:00 - price: -193,2022-03-19 15:00:00 - price: -201,Paul Craig
2022-03-19,UFC Fight Night 205,Luana Carolina,2022-02-28 18:12:00 - price: +130,2022-03-17 16:46:00 - price: +115,2022-03-19 16:41:00 - price: +124,Molly McCann,2022-02-28 18:12:00 - price: -150,2022-03-17 16:46:00 - price: -139,2022-03-19 16:41:00 - price: -149,Molly McCann
2022-03-19,UFC Fight Night 205,Jai Herbert,2022-02-28 18:12:00 - price: +375,2022-03-17 16:16:00 - price: +404,2022-03-19 16:16:00 - price: +435,Ilia Topuria,2022-02-28 18:12:00 - price: -500,2022-03-17 16:16:00 - price: -560,2022-03-19 16:16:00 - price: -613,Ilia Topuria
2022-03-19,UFC Fight Night 205,Cory McKenna,2022-02-28 18:14:00 - price: -180,2022-03-17 13:46:00 - price: -258,2022-03-19 14:03:00 - price: -310,Elise Reed,2022-02-28 18:14:00 - price: +155,2022-03-17 13:46:00 - price: +207,2022-03-19 14:03:00 - price: +245,Elise Reed
2022-03-19,UFC Fight Night 205,Tom Aspinall,2022-01-21 07:48:00 - price: +124,2022-03-17 18:40:00 - price: -127,2022-03-19 18:31:00 - price: -137,Alexander Volkov,2022-01-21 07:48:00 - price: -146,2022-03-17 18:40:00 - price: +105,2022-03-19 18:31:00 - price: +114,Tom Aspinall
2022-03-12,UFC,Sabina Mazo,2022-02-28 17:26:00 - price: +130,2022-03-10 17:10:00 - price: +256,2022-03-12 17:00:00 - price: +275,Miranda Maverick,2022-02-28 17:26:00 - price: -150,2022-03-10 17:10:00 - price: -331,2022-03-12 17:00:00 - price: -356,Miranda Maverick
2022-03-12,UFC,Azamat Murzakanov,2022-02-19 22:32:00 - price: +125,2022-03-10 16:22:00 - price: -182,2022-03-12 16:04:00 - price: -197,Tafon Nchukwi,2022-02-19 22:32:00 - price: -145,2022-03-10 16:22:00 - price: +150,2022-03-12 16:04:00 - price: +163,Azamat Murzakanov
2022-03-12,UFC,Alex Caceres,2022-02-19 22:30:00 - price: +190,2022-03-10 20:46:00 - price: +202,2022-03-12 20:26:00 - price: +221,Sodiq Yusuff,2022-02-19 22:30:00 - price: -225,2022-03-10 20:46:00 - price: -251,2022-03-12 20:26:00 - price: -275,Sodiq Yusuff
2022-03-12,UFC,Javid Basharat,2022-02-19 22:30:00 - price: -175,2022-03-10 17:50:00 - price: -147,2022-03-12 17:47:00 - price: -171,Trevin Jones,2022-02-19 22:30:00 - price: +150,2022-03-10 18:08:00 - price: +121,2022-03-12 17:47:00 - price: +142,Javid Basharat
2022-03-12,UFC,Guido Cannetti,2022-02-19 22:30:00 - price: -125,2022-03-10 16:32:00 - price: +127,2022-03-12 16:26:00 - price: +132,Kris Moutinho,2022-02-19 22:30:00 - price: +105,2022-03-10 16:32:00 - price: -153,2022-03-12 16:26:00 - price: -159,Guido Cannetti
2022-03-12,UFC,Drew Dober,2022-03-04 22:04:00 - price: -150,2022-03-10 19:46:00 - price: -171,2022-03-12 19:44:00 - price: -160,Terrance McKinney,2022-03-04 22:04:00 - price: +130,2022-03-10 19:46:00 - price: +142,2022-03-12 19:44:00 - price: +131,Drew Dober
2022-03-12,UFC,Magomed Ankalaev,2022-01-10 11:20:00 - price: -158,2022-03-10 23:00:00 - price: -587,2022-03-12 21:19:00 - price: -676,Thiago Santos,2022-01-10 11:20:00 - price: +134,2022-03-10 21:49:00 - price: +419,2022-03-12 21:19:00 - price: +465,Magomed Ankalaev
2022-03-05,UFC Fight Night 204,Nicolae Negumereanu,2022-02-14 17:12:00 - price: +105,2022-03-03 20:48:00 - price: +115,2022-03-05 20:40:00 - price: +112,Kennedy Nzechukwu,2022-02-14 17:12:00 - price: -125,2022-03-03 20:46:00 - price: -139,2022-03-05 20:40:00 - price: -136,Nicolae Negumereanu
2022-03-05,UFC Fight Night 204,Jamie Mullarkey,2022-02-14 17:12:00 - price: +130,2022-03-03 21:46:00 - price: +131,2022-03-05 21:42:00 - price: +130,Jalin Turner,2022-02-14 17:12:00 - price: -150,2022-03-03 21:46:00 - price: -156,2022-03-05 21:42:00 - price: -156,Jalin Turner
2022-03-05,UFC Fight Night 204,Kevin Holland,2022-02-14 17:12:00 - price: -200,2022-03-03 22:46:00 - price: -338,2022-03-05 22:44:00 - price: -446,Alex Oliveira,2022-02-14 17:12:00 - price: +170,2022-03-03 22:46:00 - price: +264,2022-03-05 22:44:00 - price: +337,Kevin Holland
2022-03-05,UFC Fight Night 204,Greg Hardy,2022-01-20 05:24:00 - price: +150,2022-03-03 22:16:00 - price: +168,2022-03-05 22:22:00 - price: +153,Serghei Spivac,2022-01-20 05:24:00 - price: -178,2022-03-03 20:44:00 - price: -203,2022-03-05 22:22:00 - price: -185,Serghei Spivac
2022-03-05,UFC Fight Night 204,Brian Kelleher,2022-02-14 17:12:00 - price: +230,2022-03-03 19:50:00 - price: +512,2022-03-05 19:40:00 - price: +643,Umar Nurmagomedov,2022-02-14 17:12:00 - price: -270,2022-03-03 19:50:00 - price: -758,2022-03-05 19:40:00 - price: -1039,Umar Nurmagomedov
2022-03-05,UFC Fight Night 204,Edson Barboza,2022-02-14 17:12:00 - price: +115,2022-03-03 23:16:00 - price: +140,2022-03-05 23:09:00 - price: +142,Bryce Mitchell,2022-02-14 17:12:00 - price: -135,2022-03-03 23:16:00 - price: -167,2022-03-05 23:09:00 - price: -172,Bryce Mitchell
2022-03-05,UFC Fight Night 204,Colby Covington,2022-01-11 17:32:00 - price: -190,2022-03-04 00:30:00 - price: -336,2022-03-06 00:34:00 - price: -328,Jorge Masvidal,2022-01-11 17:32:00 - price: +160,2022-03-04 00:30:00 - price: +262,2022-03-06 00:34:00 - price: +258,Colby Covington
2022-03-05,UFC Fight Night 204,Rafael Dos Anjos,2022-03-01 12:36:00 - price: -200,2022-03-03 23:46:00 - price: -179,2022-03-05 23:42:00 - price: -185,Renato Moicano,2022-03-01 12:36:00 - price: +170,2022-03-03 23:46:00 - price: +149,2022-03-05 23:42:00 - price: +154,Rafael Dos Anjos
2022-02-26,UFC Fight Night 203,Terrance McKinney,2022-01-25 22:40:00 - price: -110,2022-02-24 17:46:00 - price: +104,2022-02-26 17:42:00 - price: -104,Fares Ziam,2022-01-25 22:40:00 - price: -110,2022-02-24 17:46:00 - price: -126,2022-02-26 17:42:00 - price: -116,Terrance McKinney
2022-02-26,UFC Fight Night 203,Joel Alvarez,2022-11-29 08:24:00 - price: +150,2023-02-24 18:48:00 - price: +187,2023-02-26 19:44:00 - price: +229,Arman Tsarukyan,2022-11-29 08:24:00 - price: -175,2023-02-24 18:48:00 - price: -227,2023-02-26 19:44:00 - price: -282,Arman Tsarukyan
2022-02-26,UFC Fight Night 203,Armen Petrosyan,2022-01-25 22:40:00 - price: +170,2022-02-24 18:48:00 - price: +138,2022-02-26 19:14:00 - price: +128,Gregory Rodrigues,2022-01-25 22:40:00 - price: -200,2022-02-24 18:48:00 - price: -166,2022-02-26 19:14:00 - price: -153,Armen Petrosyan
2022-02-26,UFC Fight Night 203,Jonathan Martinez,2022-01-25 22:40:00 - price: -210,2022-02-24 17:16:00 - price: -247,2022-02-26 17:11:00 - price: -298,Alejandro Perez,2022-01-25 22:40:00 - price: +180,2022-02-24 17:16:00 - price: +199,2022-02-26 17:11:00 - price: +237,Jonathan Martinez
2022-02-26,UFC Fight Night 203,Priscila Cachoeira,2022-01-25 22:40:00 - price: +170,2022-02-24 20:16:00 - price: +147,2022-02-26 20:14:00 - price: +150,Ji Yeon Kim,2022-01-25 22:40:00 - price: -200,2022-02-24 20:16:00 - price: -175,2022-02-26 20:14:00 - price: -177,Priscila Cachoeira
2022-02-26,UFC Fight Night 203,Victor Altamirano,2022-01-25 22:40:00 - price: -150,2022-02-24 16:16:00 - price: +113,2022-02-26 16:22:00 - price: +140,Carlos Hernandez,2022-01-25 22:40:00 - price: +130,2022-02-24 16:16:00 - price: -135,2022-02-26 16:22:00 - price: -163,Carlos Hernandez
2022-02-19,UFC,Jonathan Pearce,2022-02-13 15:22:00 - price: -200,2022-02-17 16:40:00 - price: -348,2022-02-19 16:38:00 - price: -391,Christian Rodriguez,2022-02-13 15:22:00 - price: +170,2022-02-17 16:40:00 - price: +272,2022-02-19 16:38:00 - price: +302,Jonathan Pearce
2022-02-19,UFC,Alan Baudot,2022-01-25 19:16:00 - price: +170,2022-02-17 20:16:00 - price: +211,2022-02-19 20:06:00 - price: +223,Parker Porter,2022-01-25 19:16:00 - price: -200,2022-02-17 20:16:00 - price: -263,2022-02-19 20:06:00 - price: -279,Parker Porter
2022-02-19,UFC,Gabriel Benitez,2022-02-04 16:14:00 - price: -125,2022-02-17 18:40:00 - price: +129,2022-02-19 18:38:00 - price: +154,David Onama,2022-02-04 16:14:00 - price: +105,2022-02-17 18:40:00 - price: -157,2022-02-19 18:38:00 - price: -185,David Onama
2022-02-19,UFC,Jamahal Hill,2022-01-12 11:44:00 - price: -240,2022-02-17 21:16:00 - price: -254,2022-02-19 21:04:00 - price: -236,Johnny Walker,2022-01-12 11:44:00 - price: +198,2022-02-17 21:16:00 - price: +205,2022-02-19 21:04:00 - price: +192,Jamahal Hill
2022-02-19,UFC,Chad Anheliger,2022-01-16 20:26:00 - price: -300,2022-02-17 17:52:00 - price: -264,2022-02-19 17:05:00 - price: -260,Jesse Strader,2022-01-16 20:26:00 - price: +250,2022-02-17 17:16:00 - price: +210,2022-02-19 17:05:00 - price: +208,Chad Anheliger
2022-02-19,UFC,Jim Miller,2022-01-16 20:26:00 - price: -185,2022-02-17 19:46:00 - price: +149,2022-02-19 19:42:00 - price: +145,Nikolas Motta,2022-01-16 20:26:00 - price: +160,2022-02-17 19:46:00 - price: -178,2022-02-19 19:42:00 - price: -174,Jim Miller
2022-02-19,UFC,Chas Skelly,2022-01-16 20:26:00 - price: -220,2022-02-17 18:22:00 - price: -208,2022-02-19 17:58:00 - price: -210,Mark Striegl,2022-01-16 20:26:00 - price: +185,2022-02-17 18:02:00 - price: +171,2022-02-19 17:58:00 - price: +173,Chas Skelly
2022-02-19,UFC,Rafael Dos Anjos,2022-01-07 15:56:00 - price: +108,2022-02-18 01:36:00 - price: +205,2022-02-19 20:18:00 - price: +205,Rafael Fiziev,2022-01-07 15:56:00 - price: -130,2022-02-18 01:36:00 - price: -255,2022-02-19 20:18:00 - price: -254,Rafael Fiziev
2022-02-19,UFC,Joaquin Buckley,2022-01-16 20:26:00 - price: -150,2022-02-17 19:16:00 - price: -161,2022-02-19 19:12:00 - price: -161,Abdul Razak Alhassan,2022-01-16 20:26:00 - price: +130,2022-02-17 19:16:00 - price: +134,2022-02-19 19:12:00 - price: +134,Joaquin Buckley
2022-02-19,UFC,Jessica-Rose Clark,2022-01-16 20:26:00 - price: -235,2022-02-17 18:20:00 - price: -188,2022-02-19 18:18:00 - price: -188,Stephanie Egger,2022-01-16 20:26:00 - price: +200,2022-02-17 18:20:00 - price: +156,2022-02-19 18:18:00 - price: +156,Stephanie Egger
2022-02-19,UFC,Mario Bautista,2022-02-16 04:32:00 - price: -270,2022-02-17 16:10:00 - price: -331,2022-02-19 16:08:00 - price: -364,Jay Perrin,2022-02-16 04:32:00 - price: +230,2022-02-17 16:10:00 - price: +262,2022-02-19 16:08:00 - price: +282,Mario Bautista
2022-02-12,UFC 271,Derrick Lewis,2022-01-07 12:42:00 - price: -146,2022-02-10 23:46:00 - price: -187,2022-02-12 23:52:00 - price: -179,Tai Tuivasa,2022-01-07 12:42:00 - price: +124,2022-02-10 23:46:00 - price: +155,2022-02-12 23:52:00 - price: +149,Tai Tuivasa
2022-02-12,UFC 271,Fabio Cherant,2022-01-11 17:12:00 - price: +125,2022-02-10 19:10:00 - price: +202,2022-02-12 20:12:00 - price: +212,Carlos Ulberg,2022-01-11 17:12:00 - price: -145,2022-02-10 19:10:00 - price: -250,2022-02-12 20:12:00 - price: -262,Carlos Ulberg
2022-02-12,UFC 271,Kyler Phillips,2022-01-11 17:12:00 - price: -300,2022-02-10 22:46:00 - price: -411,2022-02-12 20:42:00 - price: -443,Marcelo Rojo,2022-01-11 17:12:00 - price: +250,2022-02-10 22:46:00 - price: +311,2022-02-12 20:42:00 - price: +332,Kyler Phillips
2022-02-12,UFC 271,Sergey Morozov,2022-01-11 17:10:00 - price: -200,2022-02-10 18:30:00 - price: -216,2022-02-12 18:46:00 - price: -219,Douglas Silva de Andrade,2022-01-11 17:10:00 - price: +170,2022-02-10 18:30:00 - price: +177,2022-02-12 18:46:00 - price: +178,Douglas Silva de Andrade
2022-02-12,UFC 271,Derek Brunson,2022-01-06 13:10:00 - price: +116,2022-02-10 23:52:00 - price: +140,2022-02-12 23:23:00 - price: +137,Jared Cannonier,2022-01-06 13:10:00 - price: -136,2022-02-11 00:04:00 - price: -168,2022-02-12 23:23:00 - price: -164,Jared Cannonier
2022-02-12,UFC 271,Israel Adesanya,2022-01-01 01:00:00 - price: -260,2022-02-11 00:30:00 - price: -284,2022-02-13 00:22:00 - price: -303,Robert Whittaker,2022-01-01 01:00:00 - price: +220,2022-02-11 00:30:00 - price: +230,2022-02-13 00:22:00 - price: +241,Israel Adesanya
2022-02-12,UFC 271,Roxanne Modafferi,2022-01-11 17:12:00 - price: +210,2022-02-10 21:16:00 - price: +297,2022-02-12 21:10:00 - price: +297,Casey O'Neill,2022-01-11 17:12:00 - price: -250,2022-02-10 21:16:00 - price: -388,2022-02-12 21:10:00 - price: -387,Casey O'Neill
2022-02-12,UFC 271,Andrei Arlovski,2022-01-16 15:36:00 - price: -300,2022-02-10 21:46:00 - price: -155,2022-02-12 21:42:00 - price: -155,Jared Vanderaa,2022-01-16 15:36:00 - price: +250,2022-02-10 21:46:00 - price: +129,2022-02-12 21:42:00 - price: +128,Andrei Arlovski
2022-02-12,UFC 271,Maxim Grishin,2022-01-31 17:32:00 - price: -200,2022-02-10 20:16:00 - price: -173,2022-02-12 18:03:00 - price: -173,William Knight,2022-01-31 17:32:00 - price: +170,2022-02-10 20:16:00 - price: +144,2022-02-12 18:03:00 - price: +145,Maxim Grishin
2022-02-06,UFC Vegas 47,Brendan Allen,2022-02-01 17:34:00 - price: -350,2022-02-03 20:16:00 - price: -403,2022-02-05 20:20:00 - price: -401,Sam Alvey,2022-02-01 17:34:00 - price: +285,2022-02-03 20:16:00 - price: +309,2022-02-05 20:20:00 - price: +303,Brendan Allen
2022-02-06,UFC Vegas 47,Carlston Harris,2022-12-21 17:12:00 - price: +150,2023-02-03 19:40:00 - price: +188,2023-02-05 20:43:00 - price: +209,Shavkat Rakhmonov,2022-12-21 17:12:00 - price: -175,2023-02-03 20:46:00 - price: -233,2023-02-05 20:43:00 - price: -258,Shavkat Rakhmonov
2022-02-06,UFC Vegas 47,Julian Erosa,2022-12-21 17:12:00 - price: -235,2023-02-03 19:16:00 - price: -312,2023-02-05 19:12:00 - price: -325,Steven Peterson,2022-12-21 17:12:00 - price: +200,2023-02-03 19:16:00 - price: +245,2023-02-05 19:12:00 - price: +252,Julian Erosa
2022-02-06,UFC Vegas 47,Jack Hermansson,2022-12-21 17:12:00 - price: +150,2023-02-03 22:02:00 - price: +181,2023-02-05 21:37:00 - price: +192,Sean Strickland,2022-12-21 17:12:00 - price: -175,2023-02-03 22:02:00 - price: -224,2023-02-05 21:37:00 - price: -238,Sean Strickland
2022-02-06,UFC Vegas 47,Nick Maximov,2022-12-21 17:12:00 - price: +145,2023-02-03 19:40:00 - price: +160,2023-02-05 21:05:00 - price: +159,Punahele Soriano,2022-12-21 17:12:00 - price: -170,2023-02-03 21:16:00 - price: -192,2023-02-05 21:05:00 - price: -191,Nick Maximov
2022-02-05,UFC Fight Night 202,Denys Bondar,2022-12-23 14:50:00 - price: -250,2023-02-03 16:10:00 - price: -266,2023-02-05 16:12:00 - price: -294,Malcolm Gordon,2022-12-23 14:50:00 - price: +190,2023-02-03 16:10:00 - price: +213,2023-02-05 16:12:00 - price: +234,Malcolm Gordon
2022-02-05,UFC Fight Night 202,Jailton Almeida,2022-12-21 17:12:00 - price: -210,2023-02-03 16:56:00 - price: -426,2023-02-05 16:56:00 - price: -415,Danilo Marques,2022-12-21 17:12:00 - price: +180,2023-02-03 16:56:00 - price: +324,2023-02-05 16:56:00 - price: +317,Jailton Almeida
2022-02-05,UFC Fight Night 202,John Castaneda,2022-12-21 17:12:00 - price: +190,2023-02-03 18:38:00 - price: +166,2023-02-05 18:39:00 - price: +155,Miles Johns,2022-12-21 17:12:00 - price: -225,2023-02-03 18:38:00 - price: -202,2023-02-05 18:39:00 - price: -184,John Castaneda
2022-02-05,UFC Fight Night 202,Alexis Davis,2022-01-18 15:50:00 - price: -200,2022-02-03 17:16:00 - price: -235,2022-02-05 17:18:00 - price: -260,Julija Stoliarenko,2022-01-18 15:50:00 - price: +170,2022-02-03 17:16:00 - price: +191,2022-02-05 17:18:00 - price: +211,Alexis Davis
2022-01-22,UFC 270,Tony Gravely,2022-12-15 16:44:00 - price: -170,2023-01-20 19:46:00 - price: -249,2023-01-22 20:41:00 - price: -262,Saimon Oliveira,2022-12-15 16:44:00 - price: +145,2023-01-20 19:46:00 - price: +200,2023-01-22 20:41:00 - price: +210,Tony Gravely
2022-01-22,UFC 270,Said Nurmagomedov,2022-12-15 16:44:00 - price: -245,2023-01-20 22:46:00 - price: -197,2023-01-22 22:40:00 - price: -188,Cody Stamann,2022-12-15 16:44:00 - price: +210,2023-01-20 22:46:00 - price: +163,2023-01-22 22:40:00 - price: +158,Said Nurmagomedov
2022-01-22,UFC 270,Kay Hansen,2022-12-15 16:46:00 - price: -115,2023-01-20 19:32:00 - price: -233,2023-01-22 19:10:00 - price: -195,Jasmine Jasudavicius,2022-12-15 16:46:00 - price: -105,2023-01-20 19:32:00 - price: +188,2023-01-22 19:10:00 - price: +161,Jasmine Jasudavicius
2022-01-22,UFC 270,Matt Frevola,2022-12-15 16:46:00 - price: +110,2023-01-20 20:10:00 - price: -194,2023-01-22 20:12:00 - price: -212,Genaro Valdez,2022-12-15 16:46:00 - price: -130,2023-01-20 20:10:00 - price: +161,2023-01-22 20:12:00 - price: +174,Matt Frevola
2022-01-22,UFC 270,Trevin Giles,2022-12-15 16:44:00 - price: +135,2023-01-20 20:46:00 - price: +101,2023-01-22 22:21:00 - price: -114,Michael Morales,2022-12-15 16:44:00 - price: -155,2023-01-20 20:46:00 - price: -123,2023-01-22 22:21:00 - price: -107,Michael Morales
2022-01-22,UFC 270,Raoni Barcelos,2022-01-12 14:16:00 - price: -350,2022-01-20 21:16:00 - price: -500,2022-01-22 21:38:00 - price: -510,Victor Henry,2022-01-12 14:16:00 - price: +285,2022-01-20 21:16:00 - price: +367,2022-01-22 21:38:00 - price: +376,Victor Henry
2022-01-22,UFC 270,Ciryl Gane,2022-06-26 19:38:00 - price: +165,2023-01-21 07:54:00 - price: -151,2023-01-23 00:35:00 - price: -145,Francis Ngannou,2022-06-26 19:38:00 - price: -190,2023-01-21 07:54:00 - price: +126,2023-01-23 00:35:00 - price: +122,Francis Ngannou
2022-01-22,UFC 270,Andre Fialho,2022-01-11 17:02:00 - price: +210,2022-01-20 23:16:00 - price: +227,2022-01-22 23:00:00 - price: +236,Michel Pereira,2022-01-11 17:02:00 - price: -250,2022-01-20 23:16:00 - price: -282,2022-01-22 23:00:00 - price: -294,Michel Pereira
2022-01-15,UFC Fight Night 201,Joseph Holmes,2022-12-22 20:40:00 - price: -175,2023-01-13 18:40:00 - price: -149,2023-01-15 18:40:00 - price: -153,Jamie Pickett,2022-12-22 20:40:00 - price: +150,2023-01-13 18:40:00 - price: +124,2023-01-15 18:40:00 - price: +129,Jamie Pickett
2022-01-15,UFC Fight Night 201,Kevin Croom,2022-01-12 22:40:00 - price: +275,2022-01-13 18:05:00 - price: +239,2022-01-15 17:42:00 - price: +288,Brian Kelleher,2022-01-12 22:40:00 - price: -325,2022-01-13 18:05:00 - price: -298,2022-01-15 17:42:00 - price: -370,Brian Kelleher
2022-01-15,UFC Fight Night 201,Rogerio Bontorin,2022-12-08 17:08:00 - price: -110,2023-01-13 20:46:00 - price: +142,2023-01-15 20:38:00 - price: +138,Brandon Royval,2022-12-08 17:08:00 - price: -110,2023-01-13 20:46:00 - price: -171,2023-01-15 20:38:00 - price: -167,Brandon Royval
2022-01-15,UFC Fight Night 201,Bill Algeo,2022-12-08 17:08:00 - price: -110,2023-01-13 19:16:00 - price: +112,2023-01-15 19:14:00 - price: +128,Joanderson Brito,2022-12-08 17:08:00 - price: -110,2023-01-13 19:16:00 - price: -136,2023-01-15 19:14:00 - price: -153,Bill Algeo
2022-01-15,UFC Fight Night 201,Jake Collier,2022-12-08 17:08:00 - price: -105,2023-01-13 21:16:00 - price: -134,2023-01-15 21:09:00 - price: -138,Chase Sherman,2022-12-08 17:08:00 - price: -115,2023-01-13 21:16:00 - price: +110,2023-01-15 21:09:00 - price: +114,Jake Collier
2022-01-15,UFC Fight Night 201,Viacheslav Borshchev,2022-12-08 17:08:00 - price: +125,2023-01-13 19:46:00 - price: -192,2023-01-15 19:44:00 - price: -207,Dakota Bush,2022-12-08 17:08:00 - price: -145,2023-01-13 19:46:00 - price: +159,2023-01-15 19:44:00 - price: +170,Viacheslav Borshchev
2021-12-18,UFC Fight Night: Lewis vs. Daukaus,Gerald Meerschaert,2021-12-06 09:26:00 - price: -255,2021-12-16 18:40:00 - price: -230,2021-12-18 18:37:00 - price: -244,Dustin Stoltzfus,2021-12-06 09:26:00 - price: +215,2021-12-16 18:40:00 - price: +186,2021-12-18 18:37:00 - price: +196,Gerald Meerschaert
2021-12-18,UFC Fight Night: Lewis vs. Daukaus,Andre Ewell,2021-11-22 21:32:00 - price: +190,2021-12-16 17:16:00 - price: +163,2021-12-18 17:24:00 - price: +178,Charles Jourdain,2021-11-22 21:32:00 - price: -225,2021-12-16 17:00:00 - price: -197,2021-12-18 17:24:00 - price: -217,Charles Jourdain
